code,lat,lng
430280815000006,-30.665333886946357,-53.685713776690349
430350905000079,-30.863154879309263,-51.821040642841417
430460605000522,-29.927717316510325,-51.194561762995249
430510805100230,-29.151973715377313,-51.170079735665951
431010805000098,-29.583619413066298,-50.804148158147605
431490205001422,-30.029132749244805,-51.212254769162151
431675805000016,-29.45858884771345,-52.074832033940694
431490205000402,-30.067573706600822,-51.168870635921046
431342505000006,-27.549410310983166,-54.554530268516757
431410005010054,-28.265163400164759,-52.40509883965143
431790512000001,-27.792680805236312,-54.762982825384938
430310305000037,-29.951498924561843,-51.078896511368413
432300235000003,-30.067340168206645,-51.111863342262204
430045505000011,-27.841569431588983,-54.039115823275083
431213805000007,-28.313131427559863,-52.186364298488115
431240105000009,-29.690396603355051,-51.458454854337923
431240140000001,-29.8096838022282,-51.492550637738645
432166705000024,-29.462507361496435,-49.951061779508457
431490205002936,-30.061493093983362,-51.179715512016728
430770805250012,-29.862092306197759,-51.179290821589149
432090905000033,-28.054387194088189,-52.01167355508376
432300235000114,-30.050913830543223,-51.083683635934833
430350912000004,-30.701452251965897,-51.829544589392611
430676705000067,-30.015875350084873,-51.306294893062457
431020705000091,-28.395636099131515,-53.93081500871434
431680805000130,-29.715411549080297,-52.42362945444377
431900005000033,-28.980120262353697,-51.024807560557342
430440805000105,-29.369852425705329,-50.793075604985916
431033005000050,-29.892788919666629,-50.091726795460858
431410005130006,-28.295201409823857,-52.386307870205
430100805000027,-29.401472003327434,-51.937550050514382
430055410000002,-28.8437355009938,-52.968100949266976
430210505000299,-29.136511936511077,-51.529936413622522
431580005000022,-29.290306888150262,-51.88359059213186
431675805000004,-29.469986033658913,-52.081431341178025
431800205000005,-28.659022343771486,-56.007989369836743
431700405000020,-30.857035688007635,-53.374572165614495
431870505000451,-29.771789451174911,-51.100207432420575
432300235000095,-30.120149271081736,-51.070200800466139
430210505000117,-29.186518250487264,-51.500668527032431
430310305000029,-29.936639274263015,-51.088476423812942
430510805170021,-29.113495151402024,-51.110026300465272
431350805000031,-29.89388959828047,-50.279951174997585
430300405000105,-30.029569983452031,-52.896134611851942
430450725000004,-31.304404404662261,-52.749751830550125
430510805170051,-29.108789597060536,-51.088875197447393
430535505000047,-29.972759039917698,-51.633691586374724
430890425000001,-27.749152257793085,-52.165780949697
432300210000016,-30.110136000565426,-50.805570191724868
430060405080011,-30.008248181221884,-51.048967443162574
431340905000124,-29.690260664856588,-51.14095786908468
430720315000002,-27.353523801030821,-52.551377880986266
430510805240012,-29.097885339401397,-51.180162680189966
431179125000001,-29.566479423988049,-51.513694850974929
431490205002360,-29.993926272969286,-51.22004059753327
430310305000100,-29.911757379170659,-51.079767366887161
431880405000007,-31.364193557979355,-51.96899286089301
431890305000029,-28.413661569776664,-54.972385519434262
432300220000022,-30.147056121310385,-51.08435627487389
431040510000001,-27.954525826476015,-54.178980628376891
430470505000117,-28.288850760161946,-52.808453493304647
431340905000087,-29.695694262669281,-51.14143556849293
431490205000212,-30.047428987529116,-51.18984279204826
432220205000033,-29.079505147030179,-53.8213930400376
432300235000079,-30.0774235351443,-51.106386410175389
430440805000076,-29.369887959192688,-50.807701252329672
431340905000615,-29.696155007162353,-51.097103191110236
431750910000002,-28.2797827977799,-54.3757283835045
431750905100007,-28.274301678639898,-54.2574113151604
430280805000029,-30.527707838253125,-53.503606241806438
431215305000006,-29.53114980315334,-52.110088865711774
431340905000335,-29.722491164615164,-51.122763020219416
432145105000055,-29.445804415351375,-51.786197955991909
431020705000098,-28.373390654737562,-53.87390635480228
430160222000004,-31.41140586770722,-54.519262108727695
430163615000001,-30.197449386181766,-50.343093093477428
431320120000004,-29.342707672352535,-51.177575996778586
431340905000328,-29.723578879312765,-51.132722396149141
431490205001137,-30.123082516034049,-51.227633898271876
431490205002158,-30.031919065605379,-51.227591102929743
431560205340017,-32.182196743157029,-52.163468829354564
430440805000146,-29.397660412636206,-50.801618984657253
431560230010002,-32.001206576358847,-52.156415954019032
431870505000195,-29.753758758650093,-51.146615785216092
430107305000017,-31.418215056639873,-52.433808709813349
430170105000001,-27.616792309004026,-52.376043758262
431490205001060,-30.1065738742869,-51.223947498080875
431490205002618,-30.022895407493802,-51.155309313226113
431490205000803,-30.078398449168745,-51.215635591702444
430105705000002,-29.588097225250863,-49.914976687904954
430120605000035,-29.342557244529928,-53.093833302914113
430210505000226,-29.184029282488687,-51.512095597020981
431990105000229,-29.622312782698671,-50.9994915186768
432120408000002,-29.772843340558065,-50.880383887145634
431550305000044,-29.784817812093788,-53.375269952777941
430210540000009,-29.184094890595549,-51.532348151396079
430510805000017,-29.230669712481308,-51.264365821386882
432070105000019,-29.4222808954041,-53.040422934095012
430650205000021,-30.504789505168635,-52.209047071029516
431775605000004,-28.366741933817003,-52.647925702191507
430440805000144,-29.293578229377516,-50.8221790095951
431490205002232,-30.051956613404307,-51.185303139366823
431590905000006,-27.511385195266676,-53.147202590152823
432260805000008,-29.607530635620883,-52.195783171425667
432250905000055,-28.488166827454013,-50.938833809195529
431340905000292,-29.713427021631738,-51.108875603704533
431920805000007,-28.190215266013585,-55.256991465477775
430676705000028,-29.994186900154904,-51.301114533469928
431560205090001,-32.043660736119882,-52.118137362960958
432145110000003,-29.458017034576638,-51.721017043349562
430600705000002,-27.497524091745849,-54.104700989351834
430740105000014,-28.055819128457454,-51.186666974399486
431410005180006,-28.269558098103133,-52.413669864851258
430235205000011,-29.481041906594605,-51.345645872506481
431100705000056,-32.561643234841547,-53.382375851333656
431870505000276,-29.766765106681095,-51.113984716115141
431760805000034,-29.810712494581246,-50.509506406183846
431980205000007,-29.728941301975539,-54.5855063180528
431990105000176,-29.641206698622486,-51.018459902844349
431033005000015,-29.960268338965964,-50.118458963955909
432010705000020,-27.9137762056487,-52.8947648752641
431140305000083,-29.457324992510934,-51.974278731102252
431480305000032,-29.701386909853639,-51.226986210535046
431490205001603,-30.005516868751741,-51.178978087510359
431140305000011,-29.473199897176237,-51.977315338844924
431490205000256,-30.04722276708036,-51.175328898455646
431935605000012,-29.412754619521287,-51.516369320925392
431570123000003,-29.934297809799084,-52.205863269702462
432110505000038,-30.686497109553311,-51.404815571944745
431320107000003,-29.342147464412754,-51.023101128871659
432090905000048,-28.068276341413853,-52.010693099252684
430105705000028,-29.510248041385459,-49.860056079147832
430540505000001,-27.917500300139231,-53.945046306775531
431405005000078,-29.655861333657604,-50.85319274954044
432130305000028,-29.802684307533461,-51.86653456628423
430350905000013,-30.852494321941442,-51.819574697532438
431250010000008,-30.638636521667795,-50.588100719907757
430450705000032,-31.373345517612282,-52.645305699995795
432010705000035,-27.951374149795534,-52.915713523557727
431570124000011,-29.945455750928254,-52.42341732345978
431301105000009,-27.580860342496941,-54.140823536380914
431490205000492,-30.049584402316864,-51.196074796540508
430805215000004,-27.407824347605494,-52.653827109579531
431440745000013,-31.48351924697393,-52.479592938715456
430210510000006,-29.047817981986721,-51.6396765612109
430660105060011,-30.974140256110442,-54.677719888545987
431177505000002,-29.67340208318517,-50.205508065071456
431560215000001,-31.996584535292676,-52.365139925976088
432253305000015,-29.492012223233573,-52.708043510559129
430600720000002,-27.468131921922456,-54.169261349083158
431760805000084,-29.826672887287671,-50.528675819038192
431990105000198,-29.630465496193409,-50.967943368804782
431760830000004,-29.728487274960649,-50.580262624848658
432240005000080,-29.763868174852934,-57.081491038530267
431540430000004,-27.538590954669061,-53.583106531715742
431340905000489,-29.679185948120733,-51.137424848568543
431405005000009,-29.624994162988113,-50.829625770956405
431560205200011,-32.08976714170926,-52.160248763391948
430700505000008,-27.630418220881655,-52.270433712351227
431490205000411,-30.07337618041759,-51.161547156787904
431890305000009,-28.411565113536863,-54.964407306362133
432147713000004,-27.371386275730266,-54.1848578420582
430720325000001,-27.465895873965074,-52.557216000776457
431490205000682,-30.06378827345258,-51.211219524201375
431730109000018,-33.66529202671849,-53.259522755879743
430080205000010,-28.844047699406197,-51.27845263395843
431250005000029,-31.097630905213212,-50.9217593983882
431550305000002,-29.820840190651108,-53.371242320356089
432040405000026,-28.703703142386264,-51.936378548076135
430520705000012,-28.152099130252207,-54.730144714523071
431112205000012,-29.06490196353802,-50.365231692719469
431410005010001,-28.260453453388987,-52.406820262083365
430520705000016,-28.179903984279974,-54.684915514548052
431440705150002,-31.753803129543009,-52.378603455313048
431440705150046,-31.760130081523712,-52.368728667745351
431490205000176,-30.049635130779894,-51.205225216683083
431490205001680,-30.02793982433867,-51.150112573764105
431870505000216,-29.722653390196953,-51.159592283730653
431337505000040,-29.881686853806062,-51.287190663934382
431440705180125,-31.736530315136374,-52.302024484169522
431490205001461,-30.036089725222148,-51.207812758587053
431446405000010,-27.808969918949643,-51.325352983230715
431490205002908,-30.061893324784936,-51.186313643531641
431720205000008,-27.869494899808096,-54.48460102251844
431830905000060,-30.321907120694167,-54.319738781512122
431890305000024,-28.414937509481884,-54.942025023973976
432300205000027,-30.092537742705247,-51.030370803160309
431490205002091,-30.0161530029952,-51.112787739058405
431690723000007,-29.7296197169567,-53.584724622723243
431440705160100,-31.779604498341246,-52.331469153418709
431240105000119,-29.705646541206676,-51.5025902399724
431440705130133,-31.714546852313624,-52.354802381081747
431973705000002,-27.790921367457702,-53.8871452781309
430463005000038,-29.751681815706178,-50.023201410603939
431690705130011,-29.694350759836922,-53.848552511668778
430700505000017,-27.640965510527632,-52.269849641974169
431250010000018,-30.70365700581425,-50.486233008795743
431410005180011,-28.275661993600792,-52.411114940470462
431720205000042,-27.856736737112655,-54.454119075692851
432160025000029,-30.045298747377835,-50.158045654960645
432375405000002,-28.313825021597243,-54.489934044366656
431140305000084,-29.454516344139396,-51.970650152466888
431520605000014,-29.0795619057663,-52.083811525927523
430510805150004,-29.1923456344118,-51.220040861429972
432240005000017,-29.753240779593895,-57.076037736132129
430265920000005,-29.526490015312636,-51.606249707918096
430300405000012,-30.050724612591722,-52.88496419249676
431490205000135,-30.035831210587304,-51.222322519304242
432300205000036,-30.083600413430702,-51.0471059092754
430190910000006,-30.478686574915674,-51.508914149488575
430510805150032,-29.195410796826369,-51.236602394867035
430187505000005,-30.226466661922835,-57.473959422976492
430660105060088,-30.963494362814181,-54.694684903684667
430320205000016,-27.768590508294025,-51.659402340644817
430770805250058,-29.857589630084767,-51.172244517426265
431175905000016,-29.533259237336761,-55.400276805378596
431560205070022,-32.032450497852004,-52.111591639146766
431440705200007,-31.767136747690106,-52.329360159515076
431890305000069,-28.393729466088878,-54.964207482486465
431043905000010,-28.651845308886781,-51.206698273814311
431490205000990,-30.161077105972829,-51.136739647652725
431900005000013,-28.958826424123139,-51.075202488295112
431340905000675,-29.68452297285171,-51.084864731210288
431440705150001,-31.753795024381631,-52.381723594211017
431490205000473,-30.077752878411353,-51.17360788431629
430107305000013,-31.439543581050685,-52.339333607115272
430190910000010,-30.42120107691229,-51.446829894256012
430270905000025,-30.113792370316464,-51.962085954363552
430440805000021,-29.380700183711781,-50.813052343950531
431300305000010,-29.246149318508007,-52.088410861534562
431517205000005,-28.711563759159681,-51.524819899252535
431340905000492,-29.682600425412335,-51.137697158127175
431410005130005,-28.294563573691651,-52.348038403016567
431490205000877,-30.086737693691219,-51.182800066694462
431900005000072,-28.972163700719243,-51.080603152974938
432380405000010,-29.801553147927255,-50.035318294072532
430830020000001,-28.987230473468919,-52.273595388507054
430880505000017,-29.872309110421252,-51.874796018928457
431490205000380,-30.079494929135205,-51.12208378842746
430237805000013,-27.580425346729811,-53.88497175402199
430760905000015,-29.660113203125675,-51.194134941635774
431020705000049,-28.40090734806547,-53.911476286015542
431337505000008,-29.870288254153085,-51.243367327251924
431560205340024,-32.190040929514709,-52.160735135368576
431760805000099,-29.818253607179837,-50.524012323202371
430440805000050,-29.357326412775521,-50.81370125928
431320115000003,-29.420744342633586,-51.022956776859978
431340905000238,-29.684278228951058,-51.086679426352667
430100830000006,-29.325353903777096,-51.975328373812367
430510805100212,-29.16765599758239,-51.190956650439986
431630305000001,-28.135181256495976,-55.029377929489321
431890305000013,-28.3939176657445,-54.9599850694424
431090005000026,-27.706744531668267,-52.545421028632454
431340905000276,-29.700778785313428,-51.090202982010993
431490205000769,-30.087958815607934,-51.23733723103755
431490205000442,-30.0708275368124,-51.174124559407772
431810105000003,-29.548767503030597,-55.128853143780582
430620505000014,-29.500309189675448,-51.975117387412851
431790505000022,-27.861382726739137,-54.683173661131391
431350805000043,-29.880375226971264,-50.254478797295185
432260817000005,-29.689010924012248,-52.098645479561725
430390505000096,-29.677343657301986,-51.041061171063475
430860705000106,-29.272896860085826,-51.523853653999936
430468905000028,-29.686229640661409,-51.317335416821187
430270905000001,-30.116388824167608,-51.961315406690581
430510805150087,-29.199940055053055,-51.2290285694399
430220405000014,-27.667047026212909,-54.106004759534564
431410005040018,-28.248362522447582,-52.377640156454817
431490205000812,-30.088243035931569,-51.225353882034838
431710320000003,-30.516537856997751,-55.646877187146217
430350935000003,-31.11991510937559,-51.639078989238818
430460605000472,-29.924751898960956,-51.182979108348604
431490205000572,-30.056715816581093,-51.206962055832037
431870505000323,-29.781644535024803,-51.124136443662479
431490205002275,-30.014650138266294,-51.134912467499134
431973705000010,-27.832411261713528,-53.887802649316718
430060405050047,-30.022839140838709,-51.0791250325121
430760905000112,-29.675664038652172,-51.194469316620264
430570205000001,-28.205688834981054,-53.4893579468148
431340905000172,-29.65245392901031,-51.109282566898145
431440705160122,-31.746855558241762,-52.343292391326806
431560205180005,-32.058826112504967,-52.172300509255145
430460605000493,-29.934862877962377,-51.169323008536495
430750005000029,-28.739521069754037,-52.85307080958173
430960505000018,-27.569041924067125,-54.309791298436949
431405005000001,-29.6305907530713,-50.836398461271166
431440705130032,-31.69847453560585,-52.352989074516081
430460605000163,-29.96370973368299,-51.191937549852668
431127005000003,-28.575333735938788,-52.874485977349956
431290605000028,-28.721707639094948,-51.701016984468431
431750905160003,-28.326606696089026,-54.269000232540407
430910005000012,-29.392067008790043,-50.883210964643688
430965405000019,-31.429855682379028,-53.886467006957304
431570110000003,-29.9095928933149,-52.554810618943826
430460605000272,-29.903885377417044,-51.212538760995237
431130405000087,-28.202503062421425,-51.528168609244041
431690705120011,-29.693417186494251,-53.821559641709676
432260817000006,-29.651727685905779,-52.048651267502926
430110705000010,-30.082632571598328,-51.755955469355442
430210505000225,-29.170055495701952,-51.511426732425157
432170905000023,-29.521614995789857,-50.769850638907904
432300240000026,-30.090550657115255,-51.090277074342609
432380405000005,-29.79466417251286,-50.032219852165021
431410005010043,-28.261524654738196,-52.413250899845856
430047130000001,-28.117105292279003,-52.851743691389139
430471305000023,-29.76079546635048,-50.316796749929487
431645105000023,-29.06067742350865,-53.233417334425262
431790505000005,-27.829836158430595,-54.662999478048718
431340905000524,-29.686698819092008,-51.085302310498918
431860625000007,-27.688388696204612,-51.581780177878
432166715000003,-29.443709177868033,-50.009488565622377
430120605000003,-29.336730409799124,-53.08346788115405
430160205000151,-31.339958539384437,-54.060961500687284
430060405080020,-30.022704644083582,-51.046936078231809
430676715000006,-30.107352132206088,-51.654632492853892
431410005210003,-28.279420154280427,-52.381897413719379
431440705130020,-31.707406078159234,-52.357638604707674
431862210000001,-28.535858257937623,-49.882862325897918
430060405050066,-30.039979552270772,-51.077969347906112
430510805200024,-29.186472361997552,-51.163883331304504
430460605000357,-29.907013859058875,-51.144115085100346
430600705000019,-27.437303867409753,-54.150510753298782
430290705000003,-29.884814636465169,-54.829422677078142
430790605000152,-29.178034931029185,-51.338585432505695
431960405000056,-30.15886275688327,-53.55623476391721
430160205000184,-31.330278482301555,-54.070146663482916
431340905000576,-29.639521045271078,-51.13672282650753
430466305000002,-31.766043891495627,-52.491020876869491
430544705000002,-30.739990081540423,-51.95019090755013
431660005000029,-27.956883987576852,-51.795151790905877
431690705120024,-29.701522843864211,-53.821756016801686
432070105000015,-29.424311202802791,-53.0289534419852
430920905000179,-29.931426767404815,-51.044768517631418
431240105000075,-29.670138617787714,-51.460022902708609
431570105000011,-29.984902169816671,-52.390251880154693
431340905000540,-29.6586445704137,-51.110850473341742
431490205000336,-30.053410017189051,-51.149063205779981
430510805220031,-29.171930465023056,-51.240540916007355
430770805100015,-29.863667100162729,-51.138878822133442
431690705130061,-29.689798751055427,-53.878334645681875
431710305000008,-30.884103651982773,-55.53196868643829
430310305000214,-29.885582519971912,-51.086598633821282
431490205001720,-30.017156160278326,-51.148606545156753
432000805000083,-29.834896318958819,-51.155395491160654
431490205001375,-30.0090818378806,-51.209140937033034
431415905000003,-29.5584106493925,-51.739187916985081
431690720000004,-29.775491795415721,-53.798718690057292
432260845000002,-29.478835176636377,-52.191831067954951
431210405000005,-29.541240690194666,-54.509330415391538
431770710000002,-28.492063709253507,-55.33057731603072
430460605000247,-29.908819859110753,-51.202994694837471
431490205000390,-30.083948290203718,-51.128102723125039
431490205000949,-30.14978595648941,-51.138469421977
432150110000003,-29.294895854382343,-49.858021366628385
430460605000600,-29.897744133874575,-51.132418074114945
431053805000006,-29.563921619505127,-53.780977573183563
431240105000032,-29.682891935361337,-51.450640869420774
431350845000001,-29.97576286469554,-50.200760016435225
430060405040031,-30.0259681674426,-51.06452389663788
430610605000147,-28.783297038332396,-53.603802535233534
430650205000022,-30.522911617508548,-52.101010942426605
431127020000001,-28.588739939208423,-52.779555645701095
431440705150098,-31.748617223650935,-52.387442957332183
431560205220004,-32.076127597568714,-52.180211279620359
430510805120081,-29.140036191101551,-51.181794955002331
431870505000284,-29.752024746803954,-51.100995045351105
430510805100010,-29.169265954280561,-51.173893257462
430510805170046,-29.121913366749965,-51.116677109756409
432240005000058,-29.771453894007102,-57.074972000458544
432300205000040,-30.077889062444427,-51.042277558772206
432300235000083,-30.084204274735463,-51.099681960790235
431010805000049,-29.593613650299176,-50.776977761221019
431490205002675,-30.138595381207214,-51.132937422015942
431370605000007,-27.903980097138795,-53.313385216494147
431490205000247,-30.040062671229112,-51.179471771552706
431710306000006,-30.596367828241174,-56.102793248889014
430770805150009,-29.839971448340542,-51.15696457582262
431760805000093,-29.830700486689732,-50.501327397229915
430463005000049,-29.760306547088479,-50.015101001879628
430140405000017,-28.862904417700783,-52.184444361131604
430165127000006,-29.410806378535543,-51.410777266967663
430240205000027,-29.596804724198588,-51.938177709012045
430510805100057,-29.155967694385115,-51.188989999123812
430610605000083,-28.667147178058674,-53.600614886830158
431490205001665,-30.03045372038746,-51.164730111360591
431850705030015,-31.992836029271569,-52.02885710196702
431990105000195,-29.633348833294825,-50.981853846539551
432120413000001,-29.726509429591822,-50.910398715009364
431490205001373,-30.01027586383314,-51.202479391798171
430660105060042,-30.98563251310939,-54.6641849474276
432250905000171,-28.500144732611769,-50.954118861906949
430760905000092,-29.661038488670467,-51.197904987359053
431410005010045,-28.259024471079151,-52.404943533021765
431710310000011,-30.691606883235558,-55.301165305681778
432085905000003,-29.718294863326939,-51.7693541868671
430610605000122,-28.676194771986935,-53.592341696337186
431340905000421,-29.692399119958615,-51.109958284664877
431560205340013,-32.18186069748792,-52.152788948538607
431710320000006,-30.550345283847182,-55.392668341984482
430350935000002,-31.062092608194622,-51.750870624733516
430280825000006,-30.455525570454679,-53.27060374181697
430350905000042,-30.856675193336553,-51.787038887793088
430510805210050,-29.1565348492939,-51.122240556520474
431490205002451,-30.051329043170938,-51.17518505737582
430155205000012,-27.692993532132913,-52.054773206214563
431730109000017,-33.735703256469648,-53.365821133834174
432100605000030,-28.632458802274016,-52.86914410065954
432160005000106,-30.017264716688327,-50.158279478465332
430760905000130,-29.638685628945627,-51.222438171741459
431640205000051,-30.254767254090055,-54.929475230080307
432160005000004,-29.983856295353117,-50.131891148626849
431490205002129,-30.0397848048377,-51.127783985755208
430480405000064,-29.297096695008609,-51.500430422426895
430543905000014,-33.642418886624867,-53.389462386210816
430890405000005,-27.883498502800194,-52.225270115235212
431490205001013,-30.114851752274387,-51.21907406096522
431555210000002,-27.220504485868389,-52.892139698552654
431560205130006,-32.051848393595343,-52.139025862429747
431570105000017,-29.9529355391632,-52.357114371263059
431720205000038,-27.847850280628,-54.46784166802513
432145105000060,-29.5146219079815,-51.814399133842528
431645105000007,-29.087391543826573,-53.201789362044586
432145105000038,-29.516567793852094,-51.846131066099254
430130520000002,-32.118749946121056,-52.706824200341593
430850805000041,-27.316677155146287,-53.461055637710807
430480405000062,-29.291637970459337,-51.501631778971777
431340905000297,-29.708832679371959,-51.124096677279709
432310110000006,-27.226900836052664,-53.377045984176128
431410005110012,-28.223184996139839,-52.374213095913106
432350705000004,-27.327690481556914,-53.525918655755632
431410005010053,-28.264447906751744,-52.404682385795404
432340805000004,-28.552533514961784,-52.1472791517637
431490205000258,-30.051370342859283,-51.190411114095156
430510805120008,-29.13888186753643,-51.178631678415982
431440705180020,-31.746256758022039,-52.321136313324971
431308605000002,-29.025720967709148,-51.311832895076954
431690705090047,-29.70535631914456,-53.711810383121367
431710305000135,-30.874411816182519,-55.480520386845939
431990105000067,-29.638506197147926,-50.979672500896456
430260005000011,-27.520111384756571,-53.794210904400316
430700505000084,-27.653198398503861,-52.282962760031715
431046205000001,-27.936836677085029,-52.424435647105732
431410005040015,-28.245650561624327,-52.390022843663509
431490205000037,-30.031279615111561,-51.221791327546491
431490205001506,-30.036378801302966,-51.194813006776641
430430905000013,-27.920886372156961,-54.70100909954725
430550405000010,-28.352726028762149,-51.874929229800067
431490205001759,-30.012091823326728,-51.156496622464822
431490205002713,-30.125772016027906,-51.137614594235153
431760805000079,-29.784739116183765,-50.555554111818637
431840805000024,-29.963732039737327,-51.72211921860648
431490205000073,-30.034389344302,-51.234652377223888
431850705060007,-31.882218144778538,-52.051274456707475
430535505000004,-29.955728424926512,-51.630669537822421
431440705150129,-31.738985756995334,-52.3866388274589
431490205000671,-30.0634923952725,-51.228071670289921
431490205002822,-30.093196211161882,-51.240062460511183
430510805140070,-29.207438910042239,-51.171583000713291
430060405100012,-29.997180066745852,-51.048584935558047
430245105000011,-29.334384490640581,-52.487532635470544
431340905000251,-29.691063693580649,-51.08690797949486
431410045000002,-28.329372556205417,-52.286169514105055
431075105000001,-29.520345503050745,-53.581423690138855
431830912000009,-29.933769395151643,-54.245720840207518
432300205000030,-30.088492362935654,-51.03438455901901
430245105000010,-29.334012640358477,-52.427033252183755
430770805150007,-29.8413718437644,-51.15905107675475
431238505000002,-29.155131730240353,-51.67235486308784
430210505000245,-29.151713032580584,-51.514756030685135
430460605000500,-29.941466695550989,-51.164855484626585
431085005000001,-27.630816807707411,-53.283597555903413
430450710000005,-31.56251009935562,-52.760022821002806
430570205000015,-28.235496572619279,-53.6193727068266
430676705000009,-29.99798357941636,-51.307857809509706
430970405000011,-27.567180425810307,-53.967005484442375
431380505000009,-27.339778904478752,-53.588515607686681
431535405000002,-28.742209338870374,-53.092638304857573
431870505000366,-29.711790217478157,-51.164324444173189
432145105000066,-29.51529466952833,-51.818958366758018
430240205000015,-29.601689789603714,-51.945537668263228
430510850000004,-29.298287037205071,-51.168070541866086
430460605000475,-29.921214762607441,-51.186200734171813
430820105000028,-29.049116733552122,-51.174838196763943
431690705060098,-29.684706528791466,-53.804497208208261
431870505000343,-29.740706211370014,-51.094630280948721
431490205001733,-30.023854817590351,-51.147496901857124
432260830000007,-29.506258707673179,-52.230866361162029
431490205002299,-30.012774279007491,-51.147058026152344
431570130000004,-29.898671865478846,-52.345023496611709
430060410100023,-29.998057715615857,-51.04447493715579
430645205000007,-28.987403750690362,-51.8471900931879
430160205000159,-31.300574263448503,-54.10829704115698
431610505000016,-27.779507867291635,-52.805593803953165
431490205000657,-30.058459946783945,-51.228946823339932
431320105000024,-29.387027461832211,-51.11469072811969
431490205001474,-30.035687177765219,-51.20454432357532
431960405000038,-30.175848127587251,-53.562111838009088
430900105000043,-28.04779570928763,-54.353317593529347
431130405000034,-28.20777308499127,-51.539464778980438
430410115000002,-28.914757289941047,-52.943439977245319
431410005210006,-28.285300244199476,-52.388791848997244
431490205001197,-30.138640939303126,-51.217989808954883
430230313000004,-28.415338985837717,-50.632439437586292
431750905150012,-28.304624607126112,-54.233463508918632
431020707000002,-28.457966390839115,-53.809910554423595
431490205002349,-30.008292527004826,-51.130172211387574
432300235000012,-30.064616735089935,-51.111345242373972
431112210000002,-28.834675621656995,-50.434574047218774
431440705140013,-31.737260699198131,-52.397548459288785
431790505000014,-27.782446803298509,-54.668111386941575
432010705000029,-27.947801451121332,-52.92674676487065
431120505000008,-29.221168853027045,-53.688890246756308
431560205120008,-32.050666505394325,-52.145179929214876
432000805000146,-29.819837358872448,-51.187734505336905
432100605000002,-28.625014248937919,-52.869075085390037
431800225000008,-28.964986588819727,-55.608113343958024
431125405000023,-29.253131146119379,-52.721497750368982
430955505000012,-29.523399561848578,-51.435903523081777
431870505000355,-29.74003897718918,-51.147297564018061
432000805000101,-29.808987985318243,-51.166668842109758
432330905000017,-28.841419105895653,-51.578085245718526
430920905000328,-29.921276973189759,-51.019024748759307
430930805000198,-30.118352503895437,-51.337056205687226
430800305000008,-29.549753063309517,-53.487405955155175
431410040000001,-28.318367218728561,-52.388443864197008
431490205000542,-30.056363036365688,-51.166980694033988
431140305000075,-29.472224881286209,-51.969635168087549
431490205001167,-30.153858111833195,-51.221674322975311
430690805000020,-30.547953455815225,-52.525862810972654
431490205000702,-30.076900059193342,-51.2351057708587
431490205003002,-30.050572530766811,-51.152970238996318
432350705000013,-27.368456614372032,-53.494202872047111
430650205000026,-30.652107803656079,-52.06378799719888
430680905000004,-29.237294096337845,-51.861905792991195
431490205000368,-30.048824852499461,-51.126412463657935
431490205002569,-29.983003704119259,-51.1994765260762
430760905000076,-29.678626198463018,-51.216731982086479
430800305000005,-29.585994937134263,-53.486694720935063
431490205000579,-30.060241876932764,-51.204066854001852
431490205002731,-30.042567426715561,-51.107883177220138
430460605000599,-29.888277798100592,-51.153726543671056
430460605000564,-29.918292746830542,-51.127474858310364
430290705000013,-29.87188490842366,-54.833922685159756
430510805110017,-29.153522467636694,-51.214499162274279
431065205000015,-29.5238764634464,-50.094821631521135
431330005000008,-28.786595433150243,-51.601772531587763
431490205001075,-30.101465085496443,-51.243028055294729
431780605000014,-27.839180067458138,-53.77922402779442
430860705000093,-29.244288237765645,-51.515069108702455
431330005000041,-28.761231842010574,-51.614991219562427
431490205000678,-30.060675857085453,-51.213475914207557
431850715000003,-31.795381341790975,-51.638360142005496
432060205000002,-27.43196246292402,-52.114091128116257
430390505000013,-29.689154399768604,-51.060103478401707
431330005000036,-28.763071906564587,-51.614395936550245
430060405040042,-30.019695381776685,-51.08265973515379
431690705060048,-29.706783241717453,-53.802337753145537
430420005000021,-29.679730520593488,-52.792724268718082
430780705000047,-29.48236802002975,-51.948016314798288
430790615000004,-29.276855342652883,-51.283860845658317
431750905180002,-28.293285148595103,-54.293575456163147
430280815000004,-30.755603967026513,-53.6607097570509
430300405000108,-30.032117098238302,-52.910603253366709
431140305000014,-29.487137018667624,-51.98729844783211
430250105000006,-28.727710571538797,-54.916771980262475
430676705000021,-30.046517276102641,-51.309787795047519
430510805100242,-29.1753089413906,-51.167129404186205
430800305000003,-29.581178498848864,-53.444598660514096
431750905010020,-28.306779684419553,-54.255875353444047
431390405000075,-28.271544432056015,-53.507342596772673
431600605000012,-29.644390430020746,-50.564138286684887
431870505000192,-29.750927228858163,-51.143636942628731
432020605000029,-27.481138488807137,-53.397887746003029
430513205000009,-29.580278902485308,-53.023315037720543
430130505000042,-32.240099505961368,-53.068278701079926
430390505000097,-29.692375698175624,-51.043594573669857
430673415000007,-27.511954741069296,-54.43721166321648
430920905000161,-29.939058663187819,-51.063113738208109
430160205000002,-31.331815916812094,-54.107418254063091
430160205000007,-31.332730660855706,-54.113329198536363
430470525000001,-28.281385463234233,-53.052748866689335
430535505000075,-29.986864756973663,-51.621926120656859
430600720000001,-27.469487242038515,-54.182420937009958
